3296,1/4/2014
2596,1/5/2014
2331,1/6/2014
1508,1/7/2014
1700,1/8/2014
1655,1/9/2014
1876,1/10/2014
1731,1/11/2014
1878,1/12/2014
1377,1/13/2014
1120,1/14/2014
1218,1/15/2014
1289,1/16/2014
1473,1/17/2014
1895,1/18/2014
1534,1/19/2014
1547,1/20/2014
856,1/21/2014
1184,1/22/2014
1500,1/23/2014
1596,1/24/2014
2039,1/25/2014
1761,1/26/2014
1400,1/27/2014
1025,1/28/2014
1096,1/29/2014
1140,1/30/2014
1421,1/31/2014
1830,2/1/2014
1012,2/2/2014
1245,2/3/2014
1392,2/4/2014
1198,2/5/2014
1195,2/6/2014
1388,2/7/2014
1719,2/8/2014
1090,2/10/2014
1225,2/11/2014
1437,2/12/2014
952,2/13/2014
1719,2/14/2014
1915,2/15/2014
1966,2/16/2014
2092,2/17/2014
1734,2/18/2014
1336,2/19/2014
1497,2/20/2014
1551,2/21/2014
1767,2/22/2014
1287,2/23/2014
1125,2/24/2014
1253,2/25/2014
1017,2/26/2014
1208,2/27/2014
1372,2/28/2014
1811,3/1/2014
1572,3/2/2014
1379,3/3/2014
1236,3/4/2014
1254,3/5/2014
1117,3/6/2014
1341,3/7/2014
1529,3/8/2014
1066,3/9/2014
1100,3/10/2014
1099,3/11/2014
948,3/13/2014
1037,3/14/2014
1420,3/15/2014
1183,3/16/2014
1489,3/17/2014
945,3/18/2014
787,3/19/2014
917,3/20/2014
1240,3/21/2014
1405,3/22/2014
1029,3/23/2014
957,3/24/2014
965,3/25/2014
883,3/26/2014
950,3/27/2014
1105,3/28/2014
857,3/29/2014
923,3/30/2014
938,3/31/2014
794,4/1/2014
790,4/2/2014
706,4/3/2014
828,4/4/2014
1152,4/5/2014
788,4/6/2014
755,4/7/2014
927,4/8/2014
714,4/9/2014
833,4/10/2014
897,4/11/2014
1205,4/12/2014
1138,4/13/2014
1221,4/14/2014
1135,4/15/2014
1356,4/16/2014
1514,4/17/2014
1738,4/18/2014
1613,4/19/2014
992,4/20/2014
1140,4/21/2014
1126,4/22/2014
917,4/23/2014
988,4/24/2014
1019,4/25/2014
1303,4/26/2014
915,4/27/2014
770,4/28/2014
977,4/29/2014
725,4/30/2014
1077,5/1/2014
996,5/2/2014
1085,5/3/2014
774,5/4/2014
827,5/5/2014
884,5/6/2014
809,5/7/2014
738,5/8/2014
880,5/9/2014
918,5/10/2014
924,5/11/2014
702,5/12/2014
616,5/13/2014
678,5/14/2014
638,5/15/2014
754,5/16/2014
984,5/17/2014
742,5/18/2014
727,5/19/2014
751,5/20/2014
686,5/21/2014
700,5/22/2014
724,5/23/2014
834,5/24/2014
815,5/25/2014
831,5/26/2014
723,5/27/2014
739,5/28/2014
727,5/29/2014
885,5/30/2014
967,5/31/2014
919,6/1/2014
636,6/2/2014
692,6/3/2014
619,6/4/2014
646,6/5/2014
773,6/6/2014
783,6/7/2014
1088,6/8/2014
599,6/9/2014
622,6/10/2014
573,6/11/2014
613,6/12/2014
681,6/13/2014
749,6/14/2014
669,6/15/2014
691,6/16/2014
694,6/17/2014
590,6/18/2014
601,6/19/2014
783,6/20/2014
845,6/21/2014
688,6/22/2014
541,6/23/2014
636,6/24/2014
677,6/25/2014
594,6/26/2014
676,6/27/2014
721,6/28/2014
535,6/29/2014
768,6/30/2014
723,7/1/2014
843,7/2/2014
819,7/3/2014
721,7/4/2014
980,7/5/2014
688,7/6/2014
696,7/7/2014
641,7/8/2014
668,7/9/2014
846,7/10/2014
814,7/11/2014
917,7/12/2014
699,7/13/2014
816,7/14/2014
618,7/15/2014
725,7/16/2014
642,7/17/2014
689,7/18/2014
849,7/19/2014
648,7/20/2014
703,7/21/2014
704,7/22/2014
641,7/23/2014
1573,7/24/2014
888,7/25/2014
882,7/26/2014
747,7/27/2014
732,7/28/2014
686,7/29/2014
763,7/30/2014
765,7/31/2014
785,8/1/2014
1022,8/2/2014
917,8/3/2014
751,8/4/2014
871,8/5/2014
801,8/6/2014
876,8/7/2014
1032,8/8/2014
1001,8/9/2014
646,8/10/2014
835,8/11/2014
964,8/12/2014
928,8/13/2014
854,8/14/2014
1098,8/15/2014
1033,8/16/2014
970,8/17/2014
997,8/18/2014
817,8/19/2014
962,8/20/2014
843,8/21/2014
1033,8/22/2014
1226,8/23/2014
934,8/24/2014
838,8/25/2014
870,8/26/2014
832,8/27/2014
952,8/28/2014
1114,8/29/2014
1279,8/30/2014
925,8/31/2014
1100,9/1/2014
789,9/2/2014
1014,9/3/2014
1008,9/4/2014
964,9/5/2014
1309,9/6/2014
925,9/7/2014
803,9/8/2014
905,9/9/2014
828,9/10/2014
919,9/11/2014
1076,9/12/2014
1289,9/13/2014
1028,9/14/2014
1036,9/15/2014
1086,9/16/2014
911,9/17/2014
1034,9/18/2014
1270,9/19/2014
1535,9/20/2014
998,9/21/2014
974,9/22/2014
1013,9/23/2014
997,9/24/2014
1118,9/25/2014
1325,9/26/2014
1458,9/27/2014
998,9/28/2014
965,9/29/2014
1101,9/30/2014
1099,10/1/2014
1082,10/2/2014
1247,10/3/2014
1494,10/4/2014
1401,10/5/2014
1230,10/6/2014
1279,10/7/2014
1394,10/8/2014
1413,10/9/2014
1707,10/10/2014
2411,10/11/2014
2233,10/12/2014
2323,10/13/2014
1411,10/14/2014
1135,10/15/2014
1320,10/16/2014
1425,10/17/2014
1839,10/18/2014
1762,10/19/2014
1597,10/20/2014
1659,10/21/2014
1491,10/22/2014
1592,10/23/2014
1943,10/24/2014
2506,10/25/2014
1947,10/26/2014
1866,10/27/2014
1521,10/28/2014
1609,10/29/2014
1761,10/30/2014
2016,10/31/2014
2122,11/1/2014
1937,11/2/2014
2058,11/3/2014
1603,11/4/2014
1568,11/5/2014
1699,11/6/2014
1949,11/7/2014
3133,11/8/2014
2554,11/9/2014
1727,11/10/2014
1745,11/11/2014
1452,11/12/2014
1611,11/13/2014
2293,11/14/2014
3314,11/15/2014
2527,11/16/2014
1563,11/17/2014
1731,11/18/2014
2037,11/19/2014
2173,11/20/2014
2687,11/21/2014
3493,11/22/2014
2870,11/23/2014
2260,11/24/2014
2359,11/25/2014
2230,11/26/2014
2652,11/27/2014
4637,11/28/2014
4316,11/29/2014
3287,11/30/2014
2166,12/1/2014
2168,12/2/2014
2204,12/3/2014
2535,12/4/2014
3163,12/5/2014
3241,12/6/2014
3644,12/7/2014
2779,12/8/2014
1444,12/9/2014
2202,12/10/2014
2598,12/11/2014
3105,12/12/2014
4653,12/13/2014
3364,12/14/2014
2621,12/15/2014
2300,12/16/2014
2425,12/17/2014
2558,12/18/2014
3585,12/19/2014
4514,12/20/2014
3543,12/21/2014
3234,12/22/2014
3682,12/23/2014
2942,12/24/2014
3998,12/26/2014
3242,12/27/2014
2753,12/28/2014
2800,12/29/2014
3265,12/30/2014
2169,12/31/2014
3429,1/1/2013
2897,1/2/2013
3178,1/3/2013
3315,1/4/2013
2995,1/5/2013
2278,1/6/2013
1854,1/7/2013
1701,1/8/2013
1396,1/9/2013
1486,1/10/2013
1437,1/11/2013
2036,1/12/2013
1608,1/13/2013
1192,1/14/2013
1288,1/15/2013
1033,1/16/2013
1189,1/17/2013
1353,1/18/2013
2011,1/19/2013
1662,1/20/2013
1448,1/21/2013
1067,1/22/2013
1138,1/23/2013
1187,1/24/2013
1527,1/25/2013
1845,1/26/2013
1468,1/27/2013
1107,1/28/2013
1082,1/29/2013
1009,1/30/2013
1101,1/31/2013
1426,2/1/2013
1676,2/2/2013
1505,2/3/2013
1205,2/4/2013
1111,2/5/2013
1112,2/6/2013
1266,2/7/2013
1048,2/8/2013
1751,2/9/2013
1442,2/10/2013
1429,2/11/2013
1285,2/12/2013
1496,2/13/2013
1451,2/14/2013
1609,2/15/2013
2266,2/16/2013
1867,2/17/2013
1925,2/18/2013
1268,2/19/2013
1545,2/20/2013
1388,2/21/2013
1444,2/22/2013
1231,2/23/2013
1234,2/24/2013
965,2/25/2013
1018,2/26/2013
812,2/27/2013
948,2/28/2013
1212,3/1/2013
1620,3/2/2013
1216,3/3/2013
1145,3/4/2013
934,3/5/2013
1067,3/6/2013
945,3/7/2013
1282,3/8/2013
1443,3/9/2013
1221,3/10/2013
1000,3/11/2013
720,3/12/2013
926,3/13/2013
945,3/14/2013
1268,3/15/2013
1664,3/16/2013
1236,3/17/2013
1015,3/18/2013
940,3/19/2013
1121,3/20/2013
1019,3/21/2013
1224,3/22/2013
1552,3/23/2013
1370,3/24/2013
1382,3/25/2013
1321,3/26/2013
1393,3/27/2013
1807,3/28/2013
2018,3/29/2013
2049,3/30/2013
1621,4/1/2013
1394,4/2/2013
1243,4/3/2013
1268,4/4/2013
1331,4/5/2013
1433,4/6/2013
982,4/7/2013
1008,4/8/2013
886,4/9/2013
842,4/10/2013
776,4/11/2013
757,4/12/2013
1052,4/13/2013
894,4/14/2013
813,4/15/2013
661,4/16/2013
655,4/17/2013
750,4/18/2013
1037,4/19/2013
1210,4/20/2013
680,4/21/2013
699,4/22/2013
837,4/23/2013
677,4/24/2013
848,4/25/2013
969,4/26/2013
1331,4/27/2013
1002,4/28/2013
1182,4/29/2013
1044,4/30/2013
1039,5/1/2013
954,5/2/2013
1058,5/3/2013
1239,5/4/2013
905,5/5/2013
913,5/6/2013
931,5/7/2013
842,5/8/2013
980,5/9/2013
1005,5/10/2013
1248,5/11/2013
899,5/12/2013
849,5/13/2013
723,5/14/2013
730,5/15/2013
713,5/16/2013
973,5/17/2013
1130,5/18/2013
655,5/19/2013
962,5/20/2013
674,5/21/2013
719,5/22/2013
575,5/23/2013
911,5/24/2013
1274,5/25/2013
1042,5/26/2013
1164,5/27/2013
534,5/28/2013
811,5/29/2013
695,5/30/2013
778,5/31/2013
998,6/1/2013
670,6/2/2013
612,6/3/2013
741,6/4/2013
726,6/5/2013
801,6/6/2013
527,6/7/2013
968,6/8/2013
1072,6/9/2013
668,6/10/2013
830,6/11/2013
716,6/12/2013
680,6/13/2013
803,6/14/2013
852,6/15/2013
742,6/16/2013
855,6/17/2013
628,6/18/2013
773,6/19/2013
749,6/20/2013
1087,6/21/2013
1037,6/22/2013
648,6/23/2013
762,6/24/2013
655,6/25/2013
705,6/26/2013
632,6/27/2013
821,6/28/2013
851,6/29/2013
588,6/30/2013
722,7/1/2013
808,7/2/2013
762,7/3/2013
791,7/4/2013
777,7/5/2013
841,7/6/2013
669,7/7/2013
625,7/8/2013
691,7/9/2013
612,7/10/2013
798,7/11/2013
822,7/12/2013
860,7/13/2013
702,7/14/2013
657,7/15/2013
751,7/16/2013
714,7/17/2013
684,7/18/2013
712,7/19/2013
970,7/20/2013
733,7/21/2013
886,7/22/2013
789,7/23/2013
851,7/24/2013
954,7/25/2013
836,7/26/2013
1007,7/27/2013
796,7/28/2013
671,7/30/2013
751,7/31/2013
706,8/1/2013
821,8/2/2013
956,8/3/2013
781,8/4/2013
769,8/5/2013
812,8/6/2013
923,8/7/2013
944,8/8/2013
1108,8/9/2013
951,8/10/2013
748,8/11/2013
938,8/12/2013
988,8/13/2013
1014,8/14/2013
1038,8/15/2013
1026,8/16/2013
1076,8/17/2013
1057,8/18/2013
943,8/19/2013
840,8/20/2013
925,8/21/2013
1033,8/22/2013
1094,8/23/2013
1315,8/24/2013
939,8/25/2013
1015,8/26/2013
976,8/27/2013
943,8/28/2013
949,8/29/2013
1073,8/30/2013
1210,8/31/2013
1165,9/1/2013
1051,9/2/2013
838,9/3/2013
1003,9/4/2013
935,9/5/2013
1025,9/6/2013
1140,9/7/2013
845,9/8/2013
1005,9/9/2013
852,9/10/2013
756,9/11/2013
940,9/12/2013
960,9/13/2013
1363,9/14/2013
1067,9/15/2013
993,9/16/2013
919,9/17/2013
1004,9/18/2013
1035,9/19/2013
1185,9/20/2013
1519,9/21/2013
1131,9/22/2013
1131,9/23/2013
1120,9/24/2013
1121,9/25/2013
1552,9/26/2013
1386,9/27/2013
1815,9/28/2013
1453,9/29/2013
1335,9/30/2013
1140,10/1/2013
1301,10/2/2013
1242,10/3/2013
1292,10/4/2013
1961,10/5/2013
1498,10/6/2013
1317,10/7/2013
1493,10/8/2013
1492,10/9/2013
1590,10/10/2013
2083,10/11/2013
2978,10/12/2013
2462,10/13/2013
2555,10/14/2013
1569,10/15/2013
1731,10/16/2013
1644,10/17/2013
1984,10/18/2013
2540,10/19/2013
1820,10/20/2013
1710,10/21/2013
1804,10/22/2013
2072,10/23/2013
1996,10/24/2013
2676,10/25/2013
2324,10/26/2013
2668,10/27/2013
2288,10/28/2013
2124,10/29/2013
2075,10/30/2013
1914,10/31/2013
2800,11/1/2013
3227,11/2/2013
2308,11/3/2013
2464,11/4/2013
2185,11/5/2013
1730,11/6/2013
1928,11/7/2013
2629,11/8/2013
3031,11/9/2013
2803,11/10/2013
2332,11/11/2013
1988,11/12/2013
1756,11/13/2013
1735,11/14/2013
2258,11/15/2013
3098,11/16/2013
2233,11/17/2013
1946,11/18/2013
1641,11/19/2013
1718,11/20/2013
1882,11/21/2013
2397,11/22/2013
3541,11/23/2013
2727,11/24/2013
2731,11/25/2013
2558,11/26/2013
2749,11/27/2013
4323,11/30/2013
3904,12/1/2013
2701,12/2/2013
2200,12/3/2013
2370,12/4/2013
2395,12/5/2013
2703,12/6/2013
3681,12/7/2013
3239,12/8/2013
2702,12/9/2013
2469,12/10/2013
2179,12/11/2013
2294,12/12/2013
3067,12/13/2013
3633,12/14/2013
3385,12/15/2013
2823,12/16/2013
2279,12/17/2013
2538,12/18/2013
2851,12/19/2013
3749,12/20/2013
4324,12/21/2013
3950,12/22/2013
3847,12/23/2013
4080,12/24/2013
3376,12/26/2013
3896,12/27/2013
4311,12/28/2013
2888,12/29/2013
4259,12/30/2013
3379,12/31/2013
2122,1/1/2012
2250,1/2/2012
2500,1/3/2012
2661,1/4/2012
2813,1/5/2012
2660,1/6/2012
3006,1/7/2012
1988,1/8/2012
1791,1/9/2012
1465,1/10/2012
1450,1/11/2012
1326,1/12/2012
1741,1/13/2012
2420,1/14/2012
1872,1/15/2012
1889,1/16/2012
1179,1/17/2012
1253,1/18/2012
1488,1/19/2012
1796,1/20/2012
1880,1/21/2012
1609,1/22/2012
1210,1/23/2012
1311,1/24/2012
1289,1/25/2012
1225,1/26/2012
1270,1/27/2012
1898,1/28/2012
1463,1/29/2012
1347,1/30/2012
1230,1/31/2012
1093,2/1/2012
1120,2/2/2012
1411,2/3/2012
1751,2/4/2012
1410,2/5/2012
1274,2/6/2012
1228,2/7/2012
1200,2/8/2012
1300,2/9/2012
1617,2/10/2012
2022,2/11/2012
1760,2/12/2012
1659,2/13/2012
1848,2/14/2012
1555,2/15/2012
1253,2/16/2012
1778,2/17/2012
2342,2/18/2012
2156,2/19/2012
2180,2/20/2012
1779,2/21/2012
1657,2/22/2012
1631,2/23/2012
1447,2/24/2012
1861,2/25/2012
1603,2/26/2012
1238,2/27/2012
1245,2/28/2012
988,2/29/2012
1198,3/1/2012
1274,3/2/2012
1591,3/3/2012
1349,3/4/2012
1178,3/5/2012
1142,3/6/2012
995,3/7/2012
1147,3/8/2012
1364,3/9/2012
1624,3/10/2012
1333,3/11/2012
1365,3/12/2012
1122,3/13/2012
1021,3/14/2012
1111,3/15/2012
1296,3/16/2012
1985,3/17/2012
1182,3/18/2012
1190,3/19/2012
1065,3/20/2012
1179,3/21/2012
933,3/22/2012
1102,3/23/2012
1461,3/24/2012
1108,3/25/2012
1124,3/26/2012
1076,3/27/2012
923,3/28/2012
1034,3/29/2012
1182,3/30/2012
1717,3/31/2012
1393,4/1/2012
1314,4/2/2012
1297,4/3/2012
1484,4/4/2012
1563,4/5/2012
1860,4/6/2012
1937,4/7/2012
1775,4/9/2012
1802,4/10/2012
2002,4/11/2012
1760,4/12/2012
1620,4/13/2012
1697,4/14/2012
986,4/15/2012
1013,4/16/2012
1024,4/17/2012
1009,4/18/2012
1092,4/19/2012
1150,4/20/2012
1230,4/21/2012
636,4/22/2012
1160,4/23/2012
954,4/24/2012
1032,4/25/2012
1192,4/26/2012
1661,4/27/2012
1619,4/28/2012
1113,4/29/2012
1360,4/30/2012
1384,5/1/2012
1145,5/2/2012
1263,5/3/2012
1159,5/4/2012
1232,5/5/2012
975,5/6/2012
815,5/7/2012
933,5/8/2012
758,5/9/2012
788,5/10/2012
904,5/11/2012
1001,5/12/2012
696,5/13/2012
781,5/14/2012
776,5/15/2012
838,5/16/2012
817,5/17/2012
1008,5/18/2012
1352,5/19/2012
996,5/20/2012
843,5/21/2012
1247,5/22/2012
1393,5/23/2012
1450,5/24/2012
1090,5/25/2012
1033,5/26/2012
812,5/27/2012
932,5/28/2012
974,5/29/2012
1132,5/30/2012
1202,5/31/2012
1364,6/1/2012
994,6/2/2012
747,6/3/2012
1225,6/6/2012
1247,6/7/2012
1337,6/8/2012
1252,6/9/2012
1334,6/10/2012
929,6/11/2012
755,6/12/2012
1054,6/13/2012
943,6/14/2012
1032,6/15/2012
1307,6/16/2012
795,6/17/2012
910,6/18/2012
977,6/19/2012
925,6/20/2012
820,6/21/2012
849,6/22/2012
1140,6/23/2012
718,6/24/2012
1076,6/25/2012
920,6/26/2012
970,6/27/2012
936,6/28/2012
954,6/29/2012
1079,6/30/2012
689,7/1/2012
1087,7/2/2012
1067,7/3/2012
904,7/4/2012
1027,7/5/2012
1225,7/6/2012
1062,7/7/2012
860,7/8/2012
1104,7/9/2012
954,7/10/2012
971,7/11/2012
964,7/12/2012
1058,7/13/2012
1279,7/14/2012
978,7/15/2012
1006,7/16/2012
1077,7/17/2012
812,7/18/2012
929,7/19/2012
1107,7/20/2012
1195,7/21/2012
1043,7/22/2012
1049,7/23/2012
978,7/24/2012
1115,7/25/2012
1220,7/26/2012
1173,7/27/2012
1146,7/28/2012
1107,7/29/2012
1245,7/30/2012
1008,7/31/2012
1028,8/1/2012
988,8/2/2012
1176,8/3/2012
1528,8/4/2012
1053,8/5/2012
1057,8/6/2012
1120,8/7/2012
1093,8/8/2012
1094,8/14/2012
935,8/15/2012
1164,8/16/2012
1380,8/17/2012
1423,8/18/2012
1234,8/19/2012
1334,8/20/2012
1205,8/21/2012
1260,8/22/2012
1324,8/24/2012
1441,8/25/2012
1192,8/26/2012
1328,8/27/2012
1507,8/28/2012
1190,8/29/2012
1299,8/30/2012
1352,8/31/2012
1458,9/1/2012
1304,9/2/2012
1484,9/3/2012
1001,9/4/2012
827,9/5/2012
2569,9/6/2012
1369,9/7/2012
1393,9/8/2012
982,9/9/2012
1070,9/10/2012
1043,9/11/2012
1073,9/12/2012
953,9/13/2012
1166,9/14/2012
1522,9/15/2012
1214,9/16/2012
1116,9/17/2012
1193,9/18/2012
1054,9/19/2012
1141,9/20/2012
1358,9/21/2012
1600,9/22/2012
1268,9/23/2012
1198,9/24/2012
1149,9/25/2012
1173,9/26/2012
1072,9/27/2012
1423,9/28/2012
1909,9/29/2012
1468,9/30/2012
1400,10/1/2012
1173,10/2/2012
1461,10/3/2012
1353,10/4/2012
1598,10/5/2012
2299,10/6/2012
1880,10/7/2012
2463,10/8/2012
1637,10/9/2012
1648,10/10/2012
1748,10/11/2012
2120,10/12/2012
2743,10/13/2012
1952,10/14/2012
1812,10/15/2012
2029,10/16/2012
1825,10/17/2012
1933,10/18/2012
2187,10/19/2012
2755,10/20/2012
2000,10/21/2012
2090,10/22/2012
1911,10/23/2012
2098,10/24/2012
1897,10/25/2012
2471,10/26/2012
2572,10/27/2012
1835,10/28/2012
2120,10/31/2012
2681,11/1/2012
2189,11/3/2012
1699,11/4/2012
2684,11/5/2012
2319,11/6/2012
1601,11/7/2012
2660,11/8/2012
2999,11/9/2012
3020,11/10/2012
1797,11/11/2012
2339,11/12/2012
1720,11/13/2012
2033,11/14/2012
2216,11/15/2012
2748,11/16/2012
2416,11/17/2012
2633,11/18/2012
2854,11/19/2012
2729,11/20/2012
3057,11/21/2012
5296,11/23/2012
3051,11/24/2012
2471,11/25/2012
2701,11/26/2012
1934,11/27/2012
2586,11/28/2012
2764,11/29/2012
3430,11/30/2012
3124,12/1/2012
3194,12/2/2012
2585,12/3/2012
2453,12/4/2012
2353,12/5/2012
2710,12/6/2012
3044,12/7/2012
3208,12/8/2012
2947,12/9/2012
2497,12/10/2012
2392,12/11/2012
2432,12/12/2012
2471,12/13/2012
3212,12/14/2012
3935,12/15/2012
2790,12/16/2012
2764,12/17/2012
2692,12/18/2012
2804,12/19/2012
3734,12/21/2012
3874,12/22/2012
3666,12/23/2012
3301,12/24/2012
3594,12/26/2012
3791,12/27/2012
3371,12/28/2012
